FunctionCode,Address,Type,Size,ParamName,Scale,Description,ModelSim
4,2924,u16,16,yc228,1,10MW PCS2-PCS 可用容量,model=4|arg1=emu2.PcsList[0].AvailableCapacity|arg2=|arg3=|arg4=1
4,2925,u16,16,yc229,1,10MW PCS2-PCS 额定容量,model=4|arg1=emu2.PcsList[0].PCSRatePower|arg2=|arg3=|arg4=1
4,2942,u16,16,yc246,1,10MW PCS2-模块1总放电容量高16位,0
4,2943,u16,16,yc247,1,10MW PCS2-模块1总放电容量低16位,model=4|arg1=emu2.PcsList[0].TotalDischargeEnergy|arg2=|arg3=|arg4=1
4,2944,u16,16,yc248,1,10MW PCS2-模块1总充电容量高16位,0
4,2945,u16,16,yc249,1,10MW PCS2-模块1总充电容量低16位,model=4|arg1=emu2.PcsList[0].TotalChargeEnergy|arg2=|arg3=|arg4=1
4,2946,u16,16,yc250,1,10MW PCS2-模块1总放电循环时间高16位,0
4,2947,u16,16,yc251,1,10MW PCS2-模块1总放电循环时间低16位,0
4,2948,u16,16,yc252,1,10MW PCS2-模块1总充电循环时间高16位,0
4,2949,u16,16,yc253,1,10MW PCS2-模块1总充电循环时间低16位,0
4,2952,u16,16,yc256,1,10MW PCS2-模块1总运行时间高16位,0
4,2953,u16,16,yc257,1,10MW PCS2-模块1总运行时间低16位,0
4,2954,u16,16,yc258,1,10MW PCS2-模块1统计年份,0
4,2955,u16,16,yc259,1,10MW PCS2-模块1统计月份,0
4,2956,u16,16,yc260,1,10MW PCS2-模块1统计日,0
4,2957,u16,16,yc261,1,10MW PCS2-模块1统计小时,0
4,2974,u16,16,yc278,1,10MW PCS2-模块2总放电容量高16位,0
4,2975,u16,16,yc279,1,10MW PCS2-模块2总放电容量低16位,model=4|arg1=emu2.PcsList[1].TotalDischargeEnergy|arg2=|arg3=|arg4=1
4,2976,u16,16,yc280,1,10MW PCS2-模块2总充电容量高16位,0
4,2977,u16,16,yc281,1,10MW PCS2-模块2总充电容量低16位,model=4|arg1=emu2.PcsList[1].TotalChargeEnergy|arg2=|arg3=|arg4=1
4,2978,u16,16,yc282,1,10MW PCS2-模块2总放电循环时间高16位,0
4,2979,u16,16,yc283,1,10MW PCS2-模块2总放电循环时间低16位,0
4,2980,u16,16,yc284,1,10MW PCS2-模块2总充电循环时间高16位,0
4,2981,u16,16,yc285,1,10MW PCS2-模块2总充电循环时间低16位,0
4,2984,u16,16,yc288,1,10MW PCS2-模块2总运行时间高16位,0
4,2985,u16,16,yc289,1,10MW PCS2-模块2总运行时间低16位,0
4,2986,u16,16,yc290,1,10MW PCS2-模块2统计年份,0
4,2987,u16,16,yc291,1,10MW PCS2-模块2统计月份,0
4,2988,u16,16,yc292,1,10MW PCS2-模块2统计日,0
4,2989,u16,16,yc293,1,10MW PCS2-模块2统计小时,0
4,3006,u16,16,yc310,1,10MW PCS2-交流总放电有功电量高16位,0
4,3007,u16,16,yc311,1,10MW PCS2-交流总放电有功电量低16位,model=4|arg1=emu2.PcsList[0].TotalDischargeEnergy|arg2=|arg3=|arg4=1
4,3008,u16,16,yc312,1,10MW PCS2-交流总充电有功电量高16位,0
4,3009,u16,16,yc313,1,10MW PCS2-交流总充电有功电量低16位,model=4|arg1=emu2.PcsList[0].TotalChargeEnergy|arg2=|arg3=|arg4=1
4,3010,u16,16,yc314,1,10MW PCS2-交流总放电有功循环时间高16位,0
4,3011,u16,16,yc315,1,10MW PCS2-交流总放电有功循环时间低16位,0
4,3012,u16,16,yc316,1,10MW PCS2-交流总充电有功循环时间高16位,0
4,3013,u16,16,yc317,1,10MW PCS2-交流总充电有功循环时间低16位,0
4,3030,u16,16,yc334,1,10MW PCS2-交流总容性无功电量高16位,0
4,3031,u16,16,yc335,1,10MW PCS2-交流总容性无功电量低16位,0
4,3032,u16,16,yc336,1,10MW PCS2-交流总电感无功电量高16位,0
4,3033,u16,16,yc337,1,10MW PCS2-交流总电感无功电量低16位,0
4,3034,u16,16,yc338,1,10MW PCS2-交流总容性无功循环时间高16位,0
4,3035,u16,16,yc339,1,10MW PCS2-交流总容性无功循环时间低16位,0
4,3036,u16,16,yc340,1,10MW PCS2-交流总电感无功循环时间高16位,0
4,3037,u16,16,yc341,1,10MW PCS2-交流总电感无功循环时间低16位,0
4,3040,u16,16,yc344,1,10MW PCS2-交流总运行时间高16位,0
4,3041,u16,16,yc345,1,10MW PCS2-交流总运行时间低16位,0
4,3042,u16,16,yc346,1,10MW PCS2-交流统计年份,0
4,3043,u16,16,yc347,1,10MW PCS2-交流统计月份,0
4,3044,u16,16,yc348,1,10MW PCS2-交流统计日期,0
4,3045,u16,16,yc349,1,10MW PCS2-交流统计小时,0
4,3046,u16,16,yc350,1,10MW PCS2-软件版本字1,0
4,3047,u16,16,yc351,1,10MW PCS2-软件版本字2,0
4,3048,u16,16,yc352,1,10MW PCS2-软件版本字3,0
4,3049,u16,16,yc353,1,10MW PCS2-软件版本字4,0
4,3050,u16,16,yc354,1,10MW PCS2-软件版本字5,0
4,3051,u16,16,yc355,1,10MW PCS2-软件版本字6,0
4,3052,u16,16,yc356,1,10MW PCS2-控制器版本字1,0
4,3053,u16,16,yc357,1,10MW PCS2-控制器版本字2,0
4,3054,u16,16,yc358,1,10MW PCS2-控制器版本字3,0
4,3055,u16,16,yc359,1,10MW PCS2-控制器版本字4,0
4,3056,u16,16,yc360,1,10MW PCS2-控制器版本字5,0
4,3057,u16,16,yc361,1,10MW PCS2-SDSP版本字1,0
4,3058,u16,16,yc362,1,10MW PCS2-SDSP版本字2,0
4,3059,u16,16,yc363,1,10MW PCS2-SDSP版本字3,0
4,3060,u16,16,yc364,1,10MW PCS2-SDSP版本字4,0
4,3061,u16,16,yc365,1,10MW PCS2-SDSP版本字5,0
4,3062,u16,16,yc366,1,10MW PCS2-SFPGA版本字1,0
4,3063,u16,16,yc367,1,10MW PCS2-SFPGA版本字2,0
4,3064,u16,16,yc368,1,10MW PCS2-SFPGA版本字3,0
4,3065,u16,16,yc369,1,10MW PCS2-CDSP版本 1,0
4,3066,u16,16,yc370,1,10MW PCS2-CDSP版本 2,0
4,3067,u16,16,yc371,1,10MW PCS2-CDSP版本 3,0
4,3068,u16,16,yc372,1,10MW PCS2-CDSP版本 4,0
4,3069,u16,16,yc373,1,10MW PCS2-CDSP版本 5,0
4,3070,u16,16,yc374,1,10MW PCS2-J1DSP版本字1,0
4,3071,u16,16,yc375,1,10MW PCS2-J1DSP版本字2,0
4,3072,u16,16,yc376,1,10MW PCS2-J1DSP版本字3,0
4,3073,u16,16,yc377,1,10MW PCS2-J1DSP版本字4,0
4,3074,u16,16,yc378,1,10MW PCS2-J1DSP版本字5,0
4,3075,u16,16,yc379,1,10MW PCS2-J1FPGA版本字1,0
4,3076,u16,16,yc380,1,10MW PCS2-J1FPGA版本字2,0
4,3077,u16,16,yc381,1,10MW PCS2-J1FPGA版本字3,0
4,3078,u16,16,yc382,1,10MW PCS2-J2DSP版本字1,0
4,3079,u16,16,yc383,1,10MW PCS2-J2DSP版本字2,0
4,3080,u16,16,yc384,1,10MW PCS2-J2DSP版本字3,0
4,3081,u16,16,yc385,1,10MW PCS2-J2DSP版本字4,0
4,3082,u16,16,yc386,1,10MW PCS2-J2DSP版本字5,0
4,3083,u16,16,yc387,1,10MW PCS2-J2FPGA版本字1,0
4,3084,u16,16,yc388,1,10MW PCS2-J2FPGA版本字2,0
4,3085,u16,16,yc389,1,10MW PCS2-J2FPGA版本字3,0
4,3086,u16,16,yc390,1,10MW PCS2-认证标准,0
